"date","log_ret_IHSG","Gap_high_low_IHSG","RSI_IHSG_30_days","log_ret_LQ45","log_ret_SNP500","log_ret_NASDAQ","log_ret_SET_Thai","log_ret_LSE","log_ret_USD_to_IDR","log_ret_EURO_to_IDR","log_ret_Pounds_to_IDR","log_ret_Yen_to_IDR","log_ret_Harga_Emas","log_ret_Crude_Oil"
2004-01-29,-0.00977641049727585,8.96600341796875,67.0156049825682,-0.00537288107519276,0.00497661227846238,-0.0044095674033768,-0.0112800937904122,-0.0136802607873886,-0.0144433413326344,-0.0171471304629478,-0.0135844278056571,-0.0123017463399678,-0.03936547634508,-0.024387707381359
2004-01-30,-0.00887495134528971,12.0559692382812,64.8802225122354,-0.0145310429610753,-0.00263105207453233,-0.00100623472417493,-0.0214312469918383,0.00137643171838524,0.0034409553114802,0.00870664298553951,0.00769234562315564,0.00544992325224006,0.00924200945893111,0.00728815438441705
2004-02-02,NA,NA,NA,NA,0.00364457081760293,-0.00145303110441106,-0.046223003616338,0.00411804194776327,0.00117189592961061,0.0119681643016008,-0.000324749134150097,0.00332565380980414,-0.00874022268480822,0.0567549132907218
2004-02-03,-0.0304935438155645,23.261962890625,58.3952375159763,-0.0365542934852193,0.000678045998096322,0.00148209856017056,0.0474384265966927,0.00546460407104704,0.00100513813694093,-0.00706784222080588,0.00924645299773834,0.000923286833223639,0.00125329001165162,-0.0254791169617278
2004-02-04,-6.01745764936032e-05,8.7449951171875,58.3835057407679,-0.00505244874027385,-0.00840650201390558,-0.0255236797592623,0.0258299992208696,-0.00820795023251423,-0.00134822954874394,0.0153422427157382,-0.00367540794828301,-0.000998138971715521,0.00449885229052521,-0.0297641032583326
2004-02-05,0.00844460111858954,8.73699951171875,59.5677082112488,0.0129585857065837,0.00183578351728793,0.0026873823580688,0.0227049225816232,-0.0110499003315621,0.00254132734980978,-0.00875038698590294,0.00476897211117039,0.000885867136747623,-0.00725818196868355,-0.000604310776148267
2004-02-06,0.030035845344843,22.1110229492188,63.4671217285108,0.0273719616426413,0.0124773618642958,0.0217710023827529,-0.0323746378514212,0.0151622967300574,-0.00230465217267209,0.0217387397933092,0.00359389425458904,-0.000935771675280426,0.013721058264253,-0.0183044243080392
2004-02-09,0.010917561195635,6.14202880859375,64.7710636513959,0.0137100393562028,-0.00258476430156828,-0.00166802056872206,0.0289653886177235,-0.00686352390317635,-0.00280823148924722,-0.0034346152093347,0.0040915541033322,-0.00599750011247831,0.00789733056481433,0.0107182860875571
2004-02-10,-0.000631030771076147,5.39801025390625,64.6324185698017,0.00203737083862375,0.00501454239472669,0.00713753809546549,0.0103148001792479,-0.00760446681380782,-0.00132985797286672,-0.00200278870687202,0.00254874612295709,0.000979112255994562,-0.000983752921174125,0.0311868480066229
2004-02-11,0.00393350037749659,6.97100830078125,65.1147379786852,0.00578985829369397,0.0106109365690445,0.00688111643042775,0.0182202880090095,0.00622621625649223,-0.00109371204322666,0.0102057398089105,0.0123329520694728,0.000915422161247954,0.00930699415123153,0.00383088932221328
2004-02-12,-0.00483115706977701,11.4329833984375,64.0061967865112,-0.00321912972432189,-0.00489208110781037,-0.0077102297580416,-0.00676706620432194,0.00550195293238026,-0.00105909480603982,-0.00195846461951932,-0.000880392460336636,-0.000626966105441495,0.00849622757731977,-0.000588421843937411
2004-02-13,0.00916963452375078,7.51202392578125,65.1728916052089,0.0087388794565493,-0.00548316949358009,-0.00971620057134315,0.00933929878282812,-0.00412370237506466,0.00148727213187671,-0.00548751713101113,-0.0024566167751339,0.00220507635225373,-0.00825253327766756,0.01692488090006
2004-02-16,0.00269311462195506,7.657958984375,65.5145297268578,0.00437046227496761,NA,NA,-0.0217664841688232,0.00549447366614838,-0.00234496921848045,0.000448398760606815,-0.000630875044582004,-0.0042766469284354,NA,NA
2004-02-17,0.00228581522398996,5.3590087890625,65.8097470821471,-0.00106136764792504,0.00970993507301498,0.0129612948025463,0.0133223737231637,0.0108993545537828,8.34405191484428e-05,0.00768357930513115,0.00917149465504886,-0.000905419859868232,0.0137966905646008,0.0172120848048773
2004-02-18,0.0113993489217473,8.7030029296875,67.2653713474905,0.011496441585549,-0.00447854325726168,-0.00186687324264172,-0.00871810003014719,0.0121213169542483,0.00679287912785609,-0.0034345155825375,0.000125054711599246,-0.000176133101408149,-0.00893405015556746,0.00821420602253914
2004-02-19,0.00447526573183837,4.7530517578125,67.8261064842691,0.000641309506737114,-0.00414105519836987,-0.0148022245842063,-0.0126891778707192,-0.00268083010360436,-0.00645930298787136,-0.00435184201508796,-0.00350745693414174,-0.0121650737841434,-0.0060820040886745,0.0153956639564094
2004-02-20,0.0063577161752478,6.53399658203125,68.6203554501329,0.00668001615373836,-0.00257516885773375,-0.00393248473681861,-0.0059249304054148,-0.00403496021196428,0.00677883572625666,-0.010250549551956,-0.0119293237831127,-0.0124825283287575,-0.0304742719226347,-0.0111733434598932
2004-02-23,NA,NA,NA,NA,-0.00273073133719369,-0.0150344740085739,-0.00520129042829746,-0.00811909407122227,-0.00163409962437218,0.000716874135385249,0.000888550451961675,0.00470882330875962,0.00376648279547686,-0.0357436207493705
2004-02-24,-0.0174125976260764,17.4650268554688,64.1577156573428,-0.0182279694879766,-0.0016666300221781,-0.00103668032152679,-0.00633844657529331,-0.0373746894979659,0.00232008553941467,0.0105977900103787,0.0136099385128461,0.00292227447421497,0.0136903196086828,0.0066735589595602
2004-02-25,-0.00475029527136366,6.5260009765625,63.0139470750087,-0.00638791923761725,0.00401276021237424,0.00870820333781221,-0.0219388056909942,0.00982449890255341,-0.00215413692223403,-0.029557887557348,-0.0110122876081071,-0.00876656334193895,-0.0217427341714944,0.0313147830585352
2004-02-26,-0.00133540425957436,7.071044921875,62.6899205751206,-0.000712264031525037,0.00108363291943891,0.00472931359145957,-0.00959680175815542,-0.00982449890255343,0.00322958310549213,-0.00144237728742395,-0.0018366641218674,-0.00170571807736147,0,-0.00477601657738613
2004-02-27,-0.0194333444481409,19.1279907226562,58.2288696732277,-0.0185184702663505,2.61215598253532e-05,-0.00135388305543321,0.025994598052179,-0.00778759446795613,-0.0063865130875061,0.0111386951383857,-0.00272955385771375,-0.00460164692847116,0.00151478473141551,0.0181392316166226
2004-03-01,-0.00273012469665255,12.35498046875,57.6393513601307,-0.00527647986910759,0.00958761030217458,0.0136903819772786,-0.0155467066965138,0.00354732097348822,0.00458960807078188,0.00102720285112658,0.00361664047018851,0.00781673804441531,0.00728919643963016,0.0191734374961418
2004-03-02,0.0269585312488347,19.0979614257812,61.6535198321017,0.0309540580690742,-0.00596078697716564,-0.00885923820906208,-0.00497513464011384,0,0.00824844127505875,-0.0257293688559861,-0.00813994955545479,-0.00304697301613523,-0.0146319156406398,-0.00544073055100536
2004-03-03,-0.00375181669658748,4.40399169921875,60.8141894658998,-0.00876365006964942,0.00167821310954066,-0.0030886465036232,-0.00788280078696749,0.00916466770587291,-0.00303220555190225,0.0101608636271903,-0.00839990832370116,-0.00243385725428259,-0.00279935572057116,-0.0237383661538178
2004-03-04,-0.00265273597738348,9.197021484375,60.2165002973586,-0.00435104677434427,0.00333056015374979,0.0106398367915796,0.00622846105926615,0.00140249310182619,0.00797218642998445,-0.00481039607435941,0.00520215681393378,-0.00207613689124695,0.00127339889300021,0.0231926510523662
2004-03-05,0.00417575348672704,6.15301513671875,60.8436449299668,0.00951193696534348,0.00172164633648963,-0.00364639758912086,NA,0.0111499272305779,0.00679626662842644,0.0337877250238842,0.0189720483751659,-0.000441680402845032,0.0211541358242662,0.0167797969781605
2004-03-08,-0.00663114401194369,8.60101318359375,59.3096144496102,-0.00801971121594379,-0.00838527733463617,-0.0191554419743255,0.00550870754666339,0.014448161394931,-0.00913443708741603,-0.00449361057827253,-0.00529368516269393,-0.00286296088056886,-0.00174580838650034,-0.0186920963097098
2004-03-09,-0.00231870654542901,7.448974609375,58.7759663160177,-0.00460323195408332,-0.00578728187359358,-0.00680332244484188,0.00876249486015514,0.000682850285708688,0.00892567209470072,0.0002731469642861,-0.00570307610024371,0.00751725238762926,0.00894639670234035,-0.00796163221610169
2004-03-10,-0.0140409009805389,18.3270263671875,55.6640482501595,-0.0155191183449567,-0.0147409714793136,-0.0156646705673678,-0.00758504332538005,-0.0109816431275417,-0.00525725495876751,-0.0255972731407707,-0.0173070148999142,0.000181064903875254,-0.0104452880620113,-0.00497376852949127
2004-03-11,-0.0254808451349327,21.7360229492188,50.7211080090573,-0.0310265546798438,-0.015340969821739,-0.0103684665803424,0.00346774621519884,-0.00345650549849883,-0.00094499625627289,0.0221154866463773,0.00284091100160365,-0.000452773099828843,0.00174850099838212,0.0186613629161357
2004-03-12,-0.00411805842122292,14.5719604492188,49.9898749922854,0.00344667761531658,0.0123825113607057,0.0207917472848984,-0.0180498093700015,0.0117039453105435,0.0076744562714788,-0.00274494005022333,0.0040536683247542,0.00905430230193417,-0.0135681086841478,-0.0161713863579043
2004-03-15,-0.0191497995003727,19.6380004882812,46.7828489372731,-0.0237390470671971,-0.0144537553616389,-0.0232073831823433,-0.0242604314563723,-0.000684720532225829,-0.00209876165896708,0.00178031867378868,-0.00186393343806275,0.000935494646941852,0.0103184662777867,0.0339568153006572
2004-03-16,-0.0110725896826715,20.4959716796875,45.0789821202036,-0.0115980874742262,0.00560672210458995,0.00200398014236337,-0.0127873978493399,-0.002056901191694,0.000649780039350247,0,0.00506947535462717,0.0156705185253908,0.00748319791774393,0.00106783022706704
2004-03-17,0.0199182673143231,14.3290405273438,48.5795328766339,0.0236962538797714,0.0116809035743348,0.0171796738492706,0.00685905261706629,0.0210534368088866,0.002942177683057,0,0.00466171539324128,0.00718711655731831,0.0111208363898587,0.0185043811340049
2004-03-18,0.00407742271463806,7.239990234375,49.2724839254317,0.00523942634849003,-0.00127338323237601,-0.0072705786039257,0.0187726275602011,-0.0162604620551784,-0.0131208047329494,0,-0.00261554804463821,0.000112706147303569,0.0102690687430174,-0.0065694625441109
2004-03-19,0.0126572571484504,10.9760131835938,51.3936429151488,0.0183411403768579,-0.011236099690318,-0.0112583704245597,-0.00865209029891175,-0.00205135302978848,0.00969127493775714,0,0.00801632998762672,0.0107949917652868,0.00339969702411254,0.00394689426101234
2004-03-22,NA,NA,NA,NA,-0.0130422082257095,-0.015879299226614,0.000102754745520869,-0.0200491240063981,-0.00638032707474488,0,0.00240506445044671,-0.00689688277728688,0.0118087742456631,-0.0258027664879853
2004-03-23,-0.00874978852258114,11.2449951171875,49.8986250049934,-0.00950287411389833,-0.00132466117377114,-0.00425006565197638,-0.00311644892106879,-0.0169017508606591,0.000163554997100862,0,0.00246235563376464,7.47746699917522e-05,0.00573339828792654,0.00912023881584588
2004-03-24,0.00318730927613009,4.4420166015625,50.4403835349707,0.00442101314549464,-0.00239785884076267,0.00403011165605617,-0.00237315825757208,0.00848658365307134,0.016711328593949,0,0.00233048951255894,0.0201571106553395,-0.0062126259222854,-0.01181862928909
2004-03-25,-0.0159496305382769,19.2059936523438,47.7826633174392,-0.0171072614754343,0.0162328707457067,0.0297650405872986,-0.019296288272171,0,0.000528114068764576,0,-0.00941822960049061,0.0027213505538527,-0.00119918466310116,-0.041373801358798
2004-03-26,-0.0180045252874909,23.2140502929688,45.0569795325418,-0.0194651990133979,-0.00101917502338699,-0.00364129680443205,0.000887318549519675,-0.00848658365307133,0.00066551976505735,0,0.00569946448160869,0.000353346563258266,0.0128756995253948,0.00617635953601731
2004-03-28,NA,NA,NA,NA,NA,NA,NA,NA,-0.0033781202071134,0,-0.0017064311298335,0.0032960632126502,NA,NA
2004-03-29,0.00390202387723524,7.9749755859375,45.7459504217733,0.00565520997799153,0.0129207967557792,0.0164705486167397,-0.0296730704358092,0.00989417156564272,-0.00139373174068371,0,0.00284243630091346,-0.00377131123235413,-0.0119162514122152,-0.00786738472387214
2004-03-30,0.0181623750240016,11.261962890625,48.8676220817343,0.0188535190677108,0.00402764693878457,0.00403689754494028,0.00526643351866295,-0.0148780089486821,-0.0104973401522433,0,-0.00195725667811796,0.00377131123235417,0.0109681738635883,0.0223161068009834
2004-03-31,0.00766310951383305,9.6669921875,50.1361486201215,0.00539355704282487,-0.000701256526086979,-0.00320915164278406,-0.00294642624757087,0.000713383565731902,-0.00421358303371936,0,0.00283992491523759,0.000473366915009488,0.013192124382448,-0.0136094779323625
2004-04-01,0.00268237848341224,7.88201904296875,50.5823892955721,0.00517797595365973,0.00527820546761314,0.0103711812562132,0.0373294136899469,0.0134611190574579,0.0193106946148887,0,0.00402516266731409,0.011007855010387,0.00116945403171525,-0.0425595541242413
2004-04-02,0.0174685874455734,11.0139770507812,53.4192124832969,0.0167220224147022,0.00847858992829674,0.0207070508951819,0.0310638769448571,0.0132822426016516,NA,NA,NA,NA,-0.014598756409688,0.00349545745215731
2004-04-04,NA,NA,NA,NA,NA,NA,NA,NA,0.00948898510450005,0,0.00731687701962144,0.00494534242745958,NA,NA
2004-04-05,NA,NA,NA,NA,0.0076426511446187,0.0106135697247365,0.0239069117619829,0.00277402171471185,-0.00972990276213938,0,0.000871948236609891,-0.0159895880771966,-0.0148151149552747,-0.000290775673610494
2004-04-06,0.0274567198644769,14.676025390625,57.478388527459,0.0247194554305754,-0.00209673429479858,-0.00928739310620921,NA,-0.00346873118776506,-0.015030922366853,-0.0121079946053649,-0.0167617471512262,-0.00980616316883712,0.00839031663374124,0.0170155549598095
2004-04-07,0.00368837546003541,10.0789794921875,57.9950322063935,0.00885569674053022,-0.00666759844133601,-0.0047005358202794,-0.0157168402664156,0.0144879559660825,0.00158304378221725,-0.0191439666510819,-0.00380566233764502,-0.010088967130529,0.0092670117415526,0.0331864048319881
2004-04-08,0.00671555147189766,9.8270263671875,58.9396021612684,0.00819120872198879,-0.00106154627225974,0.00128677349142273,-0.0102553269263901,-0.00618343978099415,-0.000663104681210294,NA,0.000952774232840455,-0.000470518705468478,-0.0068826519696947,0.027017548676329
2004-04-09,NA,NA,NA,NA,NA,NA,-0.000433796734774973,0,NA,NA,NA,NA,NA,NA
2004-04-11,NA,NA,NA,NA,NA,NA,NA,NA,0.00115151654895968,NA,0.00361228568591357,0.0106698230078049,NA,NA
2004-04-12,-0.0152578523096662,15.6549682617188,55.9928121307928,-0.0157939940642799,0.00514770554093242,0.00611900726948786,0.0148303371486029,0,-0.00100024543087947,0.00113169143144515,-0.0119639965939721,-0.0142063568271766,0.000476219549550572,0.0186722087253736
2004-04-13,0.00510150089882502,5.24798583984375,56.7371595280164,0.00641867066020835,-0.0138573688181811,-0.0172874559691707,NA,-0.000689284442469792,0.00203442308296539,0.00278489612305177,-0.0137951004807658,-0.0151806269913628,-0.0316796072614621,-0.0167892304619323
2004-04-14,0.00806464146552139,8.907958984375,57.909112516784,0.0083184080235012,-0.00112499289346694,-0.0025795678135094,NA,-0.0131901124622463,0.00143896486469189,0.00486941820281235,0.002593026216298,0.00522399313787276,-0.0178487939091403,-0.0132559187583565
2004-04-15,-0.00644883892097338,5.531005859375,56.638889280324,-0.00920748294726074,0.000593636618158541,-0.0112639973618846,NA,-0.00771673399604989,-0.0015435368139176,-0.000251675288795107,0.00116467175895774,0.00244524571341992,-0.00526640862574118,0.022884252467181
2004-04-16,0.0046271594957472,5.34100341796875,57.3329320005842,0.00159969390873739,0.00509844012864115,-0.00321671033134714,0.014824365672679,-0.00140933169496558,NA,NA,NA,NA,0.00826344439885563,0.00451473295186167
2004-04-18,NA,NA,NA,NA,NA,NA,NA,NA,-0.000348500876878153,0.00027095234622478,0.00567450581205344,-0.00547567039750716,NA,NA
2004-04-19,0.0105891978026375,9.0479736328125,58.9021475857871,0.00895812372988181,0.00106584311207596,0.0122954826399218,-0.0106575276989735,0.00351977171309884,0.00624300746367474,-0.00742004635739004,-0.00586852359762576,0.000843404877781717,-0.000997988838916261,-0.00851531250145313
2004-04-20,0.0326156028875923,25.635009765625,63.2972865974629,0.0391214343682391,-0.0156792540269217,-0.0209056981345399,0.0131116886895878,-0.00563766097210298,0.00183412857812761,-0.0019320092386356,-0.00720525008725139,-0.00193958763697503,-0.00726545555993939,0.00479873790053428
2004-04-21,0.00411553385218626,15.157958984375,63.8118057512688,0.00562621023374803,0.00529823330888609,0.00855510391552388,-0.0102774206110082,-0.00638071424095428,-0.00597628790845765,0.00430771279159294,-0.00267458328326207,-0.00617120671257872,-0.0175020939750926,-0.0510133505903895
2004-04-22,-0.0120794991051811,9.91204833984375,61.2164866656,-0.01492227159876,0.0139931150962983,0.0185084885158188,-0.0224535615909605,0.0120183752130573,-0.00190332670330086,-0.00821245769509803,-0.00425490773833036,6.33883655851728e-05,0.00637675946768684,0.0270585133457164
2004-04-23,0.0136024878966986,8.21295166015625,62.9721541759709,0.0177235507268752,0.000587514205613414,0.00825932033544914,-0.013228270328682,0.00490721375127353,NA,NA,NA,NA,0.00456626446506451,-0.00683342842923151
2004-04-25,NA,NA,NA,NA,NA,NA,NA,NA,0.000359999010317992,0.00137180953363431,0.00875193359837521,0.00543940620211314,NA,NA
2004-04-26,-0.00454646763330922,7.57196044921875,61.9973645906516,-0.00123160299220979,-0.00445489024181362,-0.00636237194731822,-0.0211495476802879,-0.00350259125296744,0.00158963603237024,0.00751149761434516,0.00486524264156885,-0.00636575980661564,0.00227529838910813,0.013891061827231
2004-04-27,0.00787044464765595,6.45098876953125,63.0240850609732,0.00530740614915362,0.00226945087646608,-0.00208389242271794,0.0196966386870791,-0.0120016461695107,0.00651766225017296,-0.0499668122200413,-0.00499530702362113,0.00172518641088889,0.00654421183659599,0.0150337746535782
2004-04-28,-0.000276284203818585,5.677001953125,62.9620773743167,0.000111456831443628,-0.0138907892722123,-0.021377861021667,-0.0126365825536871,0.00848658365307134,0.00151930727605535,0.0604370809439252,0.00272780580913379,0.00219017682317594,-0.0336766829476442,-0.00186690804505628
2004-04-29,-0.0197129709360003,16.7879638671875,58.7387986774854,-0.0247051753049983,-0.00761978318530859,-0.0155816304530894,-0.0240243079319768,-0.0106195309664814,-0.00338706689601343,-0.000846672435955897,-0.000583903737354115,-0.00741289032084917,0.00310884241847431,-0.00401224853515884
2004-04-30,-0.0234073877113054,23.2420043945312,54.3557179539241,-0.0257997117829059,-0.00593374269436586,-0.019918524714982,-0.0126177082513061,-0.00714297038677617,NA,NA,NA,NA,0.00103411046787514,0.00187440656127645
2004-05-02,NA,NA,NA,NA,NA,NA,NA,NA,0.00401942160518913,-0.00424424289088825,6.4895032307987e-05,0.00583084175791066,NA,NA
2004-05-03,NA,NA,NA,NA,0.00916042636230619,0.00962462568686751,NA,0,-0.000264480416520037,0.017183539287382,0.0133434151736844,0.00549482776172689,0,0.0219614068964685
2004-05-04,-0.00487519638624916,10.6710205078125,53.507551790128,-0.00299301562604652,0.00184177228847873,0.0060475397277384,-0.00626823306465909,-0.000716883132775019,-0.000851055230058853,0.00397339520177122,-0.00359228046833599,0.00570267903900641,0.0113053463381325,0.0199514448374659
2004-05-05,-0.0279933309064138,26.4100341796875,49.0364280078912,-0.0289201576498418,0.0017669881618619,0.00347005487425994,NA,0.00143357818115252,0.00134538370769794,-0.00538063566876185,0.00346420669766897,-0.00703888836041247,0.00509685107226134,0.0150225653491688
2004-05-06,-0.0159090896635698,12.7100219726562,46.787860562821,-0.0187480201433635,-0.00674569459336446,-0.0100232004895873,-0.0157892130622462,0.00428876883450145,0.0115164193610517,-0.0268572831210947,0.00848138234644921,-0.0116853247954425,-0.0138215508169022,-0.00506716985956659
2004-05-07,-0.00332938553942095,10.9660034179688,46.3323157000018,-0.00686608087587358,-0.0138205377548001,-0.0102602396823004,0.00439087277439108,0.00993630484315765,NA,NA,NA,NA,-0.024260972481484,0.0141238508924348
2004-05-09,NA,NA,NA,NA,NA,NA,NA,NA,0.0199291543147755,0.0388597906254585,0.0131215609616691,0.00729871367599463,NA,NA
2004-05-10,-0.0502140563742573,29.822998046875,40.3622821810255,-0.05008200961206,-0.0105956251443777,-0.011478806164708,-0.0502028967463445,-0.00993630484315762,-0.00173869220714385,0.00108060877707494,-0.0109648839443169,0.00531956836848224,-0.00105686777093024,-0.0253627592564448
2004-05-11,0.0154940053656509,19.698974609375,42.6790737792795,0.0118713194285,0.00763320003992029,0.0184359329627023,0.0203974985521672,0.0134611190574579,-0.00685013058067025,-0.00474460205468118,0,-0.00715826275500331,-0.00370761529176171,0.0286131950570712
2004-05-12,0.0355991146782859,20.916015625,47.6391120472261,0.03821069018356,0.00166922381344822,-0.0029868310812681,0.00630596831380752,0.0339015330240194,0.010202148019089,0.00159348232736105,0.00322631942045381,-0.00400621727663539,0.00132573268281479,0.01756816354059
2004-05-13,-0.00694878659487883,13.3639526367188,46.8094566504781,-0.00922869742660961,-0.000765902615567176,0.000228508253168869,-0.0174828970171061,-0.00340712008161536,0.0040163394442176,0.0106921453309824,0.00327889820218244,0.00829974212658519,-0.00691309896709938,0.00757490157413968
2004-05-14,-0.0224766919011088,22.4439697265625,44.2674102043785,-0.0214653461377777,-0.000675130510591734,-0.0113726745188681,-0.00247350111944403,0.0101868081111992,NA,NA,NA,NA,0.00585266965319778,0.00727626849649586
2004-05-16,NA,NA,NA,NA,NA,NA,NA,NA,-0.00457236452224145,0.00689236906235333,0.00207527666217804,-0.00757363293037539,NA,NA
2004-05-17,-0.078004654665752,52.6190185546875,37.3420666070633,-0.0905786755690971,-0.0106432567008142,-0.01460527867403,-0.0471996925107085,-0.0108696583969079,0.00692819067331438,0.000832778180980112,0.00420023812814716,0.0104005846574065,0.00660940938767381,0.00409980480974538
2004-05-18,0.0114158943940393,16.2269897460938,38.7450223420145,0.0179170527153083,0.00679359914976881,0.0112228791221581,0.00154627460599399,0.0122200670437312,-0.000641005740496491,0.00420874767510454,0.00865806274311453,0.0101688508301795,-0.00979754233910689,-0.0246083393323341
2004-05-19,0.044325622189579,22.5980224609375,43.9306233241098,0.0520982865579923,-0.00257772377632988,0.000184456575567125,0.0542596221931893,0.0160647713681731,-0.00365444880496899,-0.00741417047549297,-0.00759513082698718,-0.00304859540140002,0.018716788046437,0.0234042636294899
2004-05-20,NA,NA,NA,NA,0.000468244390869832,-0.00083276845558058,-0.024876348279267,0.00661793316239248,0.00317904069195345,0.00901553200166665,0.0110003905952674,0.00690837170755794,-0.0118220214950897,-0.0140745309004099
